_id,head,normalized_head
21183,hi0na2naq0,hinana
21184,paŋ0hi0na2naq0,panghinana
21185,na2nak0,nanak
21187,na0nam1,nanam
21188,na2naŋ0,nanang
21189,na2naw0,nanaw
21190,na2nay0,nanay
21191,na0nay1,nanay
21192,naŋ1,nang
21193,naŋ2kaq0,nangka
21195,naŋ2naŋ0,nangnang
21196,nan2hi0,nanhi
21197,na0niw1,naniw
21198,na2nu0,nanu
21199,na2nu0,nanu
21200,na2nuy0,nanuy
21201,nap2kin0,napkin
21202,nap2ta0,napta
21203,nap0ta0li2na0,naptalina
21204,na0puq1,napu
21205,na0pu2luq0,napulu
21206,na2ra0,nara
21207,na0raŋ0hi2ta0,naranghita
21208,nar0ku0ti0ku1,narkutiku
21209,nar1,nars
21210,nar2sis0,narsis
21211,nar2siŋ0,narsing
21212,na0si0yu0na0lis2mu0,nasiyunalismu
21213,na0si0yu0na0lis2ta0,nasiyunalista
21214,nas2nas0,nasnas
21215,nas2pu0,naspu
21216,na2sud0,nasud
21217,ma0ki0na0su0dun1,makinasudun
21218,na0sud2nun0,nasudnun
21219,ka0na0su2ran0,kanasuran
21220,nas0yu0na0li0sar1,nasyunalisar
21221,na2tad0,natad
21222,na0ta0ran1,nataran
21223,na0ti1,nati
21224,na0ti0bi0dad1,natibidad
21226,na2tuq0,natu
21227,na0tuk1,natuk
21228,na2tun0,natun
21229,na0tu0ral1,natural
21230,na0tu0ra0li2sa0,naturalisa
21231,na0tu0ral2ya0,naturalya
21232,na2qug0,naug
21233,ka0na2qug0,kanaug
21234,pa0na2qug0,panaug
21235,ka0la0na0qu0gun1,kalanaugun
21236,na0qug0na0qug1,naugnaug
21237,na0wa2sa0,nawasa
21239,na2wi0,nawi
21240,na0wi0han1,nawihan
21241,naw2naw0,nawnaw
21242,hi0naw2naw0,hinawnaw
21243,paŋ0hi0naw2naw0,panghinawnaw
21244,na0wug1,nawug
21245,na0wuŋ1,nawung
21247,la2ŋit0,langit
21251,sa2piq0,sapi
21253,na0wu0ŋa0nay1,nawunganay
21254,na0wu2ŋan0,nawungan
21255,na0wuŋ0na2wuŋ0,nawungnawung
21256,ka0na0wuŋ0na2wuŋ0,kanawungnawung
21257,naq1,nay
21258,na0ya0na2ya0,nayanaya
21259,na0yin0ti0na2yin0,nayintinayin
21260,na0qitklab0,nayitklab
21261,na0qitk0la0biŋ1,nayitklabing
21262,na0yit0li2tir0,nayitlitir
21264,na0qitskul0,nayitskul
21265,nay2lun0,naylun
21266,na2yun0,nayun
21267,0,nbi
21268,0,ndb
21269,ŋ0,ng
21270,ŋa1,nga
21273,ŋaq1,nga
21274,ŋa2qab0,ngaab
21275,ŋa2qan0,ngaan
21276,0,ngab
21277,ŋa2ba0,ngaba
21278,ŋa2bil0,ngabil
21279,ŋab2ŋab0,ngabngab
21280,ŋad2tu0,ngadtu
21282,pa0si0ŋad2tu0,pasingadtu
21283,ŋad0tu0ŋad2tu0,ngadtungadtu
21284,ŋa0lab1,ngalab
21285,ŋa2lab0,ngalab
21286,pa0ŋa0lab1,pangalab
21287,ŋa2lan0,ngalan
21290,hi0ŋa2lan0,hingalan
21291,ŋal2ŋal0,ngalngal
21292,ŋa2mig0,ngamig
21293,ŋan1,ngan
21294,0,ngan
21295,ŋa0ŋa1,nganga
21296,ŋa2ŋa0,nganga
21297,ŋaq2ŋaq0,nganga
21298,ŋaŋ2ha0,ngangha
21299,hi0ŋaŋ2ha0,hingangha
21300,ha0ŋaŋ2ha0,hangangha
21301,ŋan2haq0,nganha
21302,pa0si0ŋan2haq0,pasinganha
21303,ŋan2hi0,nganhi
21305,pa0si0ŋan2hi0,pasinganhi
21306,ŋa2niq0,ngani
21307,ŋa2nu0,nganu
21309,ŋa0ri1,ngari
21310,pa0si0ŋa0ri1,pasingari
21311,ŋas2ŋas0,ngasngas
21312,ŋas2ŋas0,ngasngas
21313,ka0ŋas2ŋas0,kangasngas
21314,ŋa0ta0nan1,ngatanan
21316,ŋat2ŋat0,ngatngat
21317,ŋaw2ŋaw0,ngawngaw
21318,ŋaw2ŋaw0,ngawngaw
21319,ŋa0yaq1,ngaya
21320,ŋi1,ngi
21321,ŋi2qaw0,ngiaw
21322,ŋi2qaw0,ngiaw
21323,ŋi0bi0ŋi0bi1,ngibingibi
21324,ŋid2lis0,ngidlis
21325,ŋid2ŋid0,ngidngid
21326,ŋig2ŋig0,ngigngig
21327,ŋi0hit1,ngihit
21328,ŋil2qad0,ngil-ad
21329,ŋil2bit0,ngilbit
21330,ŋi0li1,ngili
21331,ŋi0lit1,ngilit
21332,pa0ŋi0lit1,pangilit
21333,ŋi2lit0,ngilit
21334,ŋil2ŋig0,ngilngig
21335,ŋi0lu1,ngilu
21336,ŋi2lu0,ngilu
21337,ŋi2pun0,ngipun
21338,ŋi0pun1,ngipun
21339,ŋip2nan0,ngipnan
21340,ŋi2si0,ngisi
21341,ŋi0si0ŋi0si1,ngisingisi
21342,ŋis2lit0,ngislit
21343,ŋis2luq0,ngislu
21344,ŋis2ŋis0,ngisngis
21345,ŋis2ŋis0,ngisngis
21346,ŋit2ŋit0,ngitngit
21347,pa0ŋit2ŋit0,pangitngit
21348,ka0qitg0ni2tan0,kangitgnitan
21349,ŋi0tu0ŋi0tu1,ngitungitu
21350,ŋi2qub0,ngiub
21351,ŋiw2ŋiw0,ngiwngiw
21352,ŋi0yan1,ngiyan
21353,ŋi0yaw1,ngiyaw
21354,ŋi2yaw0,ngiyaw
21355,ŋu0qal1,ngual
21356,ŋug2ŋug0,ngugngug
21357,ŋu0hal1,nguhal
21358,ŋu2hal0,nguhal
21359,ŋu0huq1,nguhu
21360,ka0ŋu2huq0,kanguhu
21361,pa0ŋu0huq1,panguhu
21362,ŋul2ŋul0,ngulngul
21363,ŋu2lub0,ngulub
21364,ŋu2lut0,ngulut
21365,ŋu0lu0tan1,ngulutan
21366,ŋu2mik0,ngumiks
21367,ŋu2ŋuq0,ngungu
21368,ŋur1,ngurk
21369,ŋus2ŋus0,ngusngus
21370,ŋut2ŋut0,ngutngut
21371,ŋu0wal1,nguwal
21372,ŋuy2ŋuy0,nguynguy
21373,ŋu0yu0ŋu0yu1,nguyunguyu
21374,ya2waq0,ngyawa
21375,yi2lu0,ngyilu
21376,niq1,ni-
21377,ni1,ni
21379,ni1,ni
21380,ni1,ni
21381,ni2qa0,nia
21382,ni0qad2tu0,niadtu
21383,ni0qa2naq0,niana
21384,ni2bi0,nibi
21386,ni0bil1,nibil
21387,ni0bi0la2du0,nibiladu
21388,ni0bi0la2wu0,nibilawu
21389,ni2bir0,nibir
21393,ni0bi2ra0,nibira
21394,nid2nid0,nidnid
21395,nid0ni0ran1,nidniran
21396,nid0ni0run1,nidnirun
21397,ni0gar1,nigar
21398,ni0ga0tib1,nigatib
21399,ni0ga0tib1,nigatib
21400,nig2ra0,nigra
21401,nig2ru0,nigru
21402,nig2rus0,nigrus
21403,ni2gu0,nigu
21404,ni0gu0si0yar1,nigusiyar
21405,ni0gus0ya0bul1,nigusyabul
21406,ni0gus0yan2ta0,nigusyanta
21407,ni0gus2yu0,nigusyu
21410,ni0gus0yan2ti0,nigusyanti
21411,ni0hit1,nihit
21412,ni2hit0,nihit
21413,ni0hit0ni2hit0,nihitnihit
21414,ni0qi2ni0,niini
21415,ni0qi2ri0,niiri
21416,ni0qi2tu0,niitu
21417,ni0ki0la2du0,nikiladu
21418,ni0ki0la2wu0,nikilawu
21419,ni0ki0ni0ki0nu1,nikinikinu
21420,nik0ru0lu0hi2ya0,nikruluhiya
21421,nik2tay0,niktay
21422,ni0ku0tin1,nikutin
21423,ni0ku0ti2na0,nikutina
21424,ni2la0,nila
21425,nil0ka2tir0,nilkatir
21426,nim2pa0,nimpa
21427,ni2mu0,nimu
21428,nin2dut0,nindut
21429,niŋ1,ning-
21430,ni0nu1,ninu
21431,nin2yu0,ninyu
21433,pa0ka0nin2yu0,pakaninyu
21434,nin2yu0,ninyu
21435,ni2paq0,nipa
21436,ni0pay1,nipay
21437,ni2pay0,nipay
21438,ni0pis1,nipis
21439,pa0ni0pis1,panipis
21440,tag0ni2pis0,tagnipis
21441,ni0pul1,nipul
21442,nir0bi0yus1,nirbiyus
21443,nir0bi0yu0sa1,nirbiyusa
21444,nir0bi0yu0su1,nirbiyusu
21445,nis0la0gan1,nislagan
21446,nis2nis0,nisnis
21447,nit1,nit
21448,nit1,nit
21449,nit2bul0,nitbul
21450,nit0ru0hi2nu0,nitruhinu
21451,nit2su0,nitsu
21452,ni2tuq0,nitu
21454,ni2waŋ0,niwang
21455,niw2niw0,niwniw
21456,ni2ya0,niya
21457,ni0yan1,niyan
21458,ni2yun0,niyun
21459,0,npc
21460,nu1,nu
21462,nu1,nu
21463,Nub1,nub.
21464,nu0ba2li0,nubali
21467,nu0ba2tu0,nubatu
21468,nu0ba2tus0,nubatus
21469,nu2bi0,nubi
21470,nu0bi2la0,nubila
21471,nu0bi0lis2ta0,nubilista
21472,nu0qimbri0,nubimbri
21473,nu0bi2na0,nubina
21477,qal0ma0na2ki0,almanaki
21478,nu0bi0na0han1,nubinahan
21479,nu0bi0nar2yu0,nubinaryu
21480,nu0bin2ta0,nubinta
21481,nu0buq1,nubu
21482,nu2buq0,nubu
21483,nub2ya0,nubya
21484,nub0qimbri0,nubyimbri
21485,nub2yu0,nubyu
21486,nud2nud0,nudnud
21488,nug2buq0,nugbu
21489,nu0qi2su0,nuisu
21491,nu2ka0,nuka
21492,nu0ka1,nuka
21493,nu0ka0qun1,nukaun
21494,nu0ka0nuk1,nukanuk
21495,nuk0li0yar1,nukliyar
21496,nu2kus0,nukus
21499,nu0kus0nu2kus0,nukusnukus
21500,paŋ0nu2kus0,pangnukus
21501,nu2li0,nuli
21502,nu2lu0,nulu
21503,qumbrar0,numbrar
21504,qumb0ram0yin2tu0,numbramyintu
21505,qumbri0,numbri
21506,nu0mi0nar1,numinar
21507,nu0mi0nas2yun0,numinasyun
21508,nu0mi0ra2wu0,numirawu
21509,nu0mi0ru1,numiru
21512,num1,numrar
21513,num0ram0yin2tu0,numramyintu
21514,num2ri0,numri
21515,nun0,-nun
21516,nuŋ1,nung
21517,nuŋ2ka0,nungka
21518,nu0nut1,nunut
21519,pa0hi0nu2nut0,pahinunut
21520,sag0nu2nut0,sagnunut
21521,sig0nu2nut0,signunut
21522,pa0sig0nu2nut0,pasignunut
21523,pa0sag0nu2nut0,pasagnunut
21525,nu0ran2ti0,nuranti
21526,nur2mal0,nurmal
21527,nur2mal0,nurmal
21528,nur1,nurt
21529,nur2ti0,nurti
21531,nu2rul0,nurul
21532,Nur0wi2gu0,nurwigu
21533,nus2nus0,nusnus
21534,nu2sul0,nusul
21535,nu2ta0,nuta
21536,di0nu2ta0,dinuta
21537,nu2ta0,nuta
21538,nu0ta2du0,nutadu
21539,nu0tar2yu0,nutaryu
21540,nut2buk0,nutbuk
21541,nu0ti0kal1,nutikal
21542,nu0tis2ya0,nutisya
21543,nut0ris0yu0nis2ta0,nutrisyunista
21544,nut1,nuts
21545,nut2si0,nutsi
21547,paŋ0nut2si0,pangnutsi
21550,nu2qud0,nuud
21551,nu0qug1,nuug
21552,nu0qug0nu0qug1,nuugnuug
21553,nu0qug0nu0qug1,nuugnuug
21554,nu2qun0,nuun
21555,nuy1,nuy
21556,nuy2bi0,nuybi
21557,nuy0bin2ta0,nuybinta
21558,qistra0,nwistra
21559,yaq0,nya
21560,yi2bi0,nyibi
21561,yur0,nyur
21562,yu0ra1,nyura
21563,yu2ra0,nyura
21564,yu0ral0hi0ya1,nyuralhiya
21565,yu0ri2ta0,nyurita
21566,yu0ri2tu0,nyuritu
21567,yus1,nyus
21569,yus2buy0,nyusbuy
21570,yut2ral0,nyutral
21571,pa1,pa
21572,di2liq0,dili
21574,qun2sa0,unsa
21578,qu2saq0,usa
21579,qi2saq0,isa
21582,ga0was1,gawas
21589,qad1,adj.]
21599,qa0gad1,agad
21601,hi0na2qut0,hinaut
21602,ba2sin0,basin
21604,qay2haq0,ayha
21610,pa1,pa
21611,pa1,pa
21615,pa1,pa
21616,0,pa
21617,paq1,pa-
21618,pa2qa0,paa
21619,pa0qa1,paa
21620,pa0ma2qa0,pamaa
21621,pa0qa0han1,paahan
21622,pa0qag0pa0qag1,paagpaag
21623,pa2qak0,paak
21624,pa0qak1,paak
21625,pa0pa2qak0,papaak
21626,pa0ma0qak1,pamaak
21627,pi0na0qa0kay1,pinaakay
21628,pi0na2qak0,pinaak
21629,pi0na0qa0kan1,pinaakan
21630,pa0qas1,paas
21631,pa2qas0,paas
21632,pa2qaw0,paaw
21633,ka0pa2qaw0,kapaaw
21634,pa2qaw0,paaw
21635,pa0ba0lu2nan0,pabalunan
21636,pab2has0,pabhas
21637,pa0bi2lu0,pabilu
21638,pab2lik0,pablik
21644,pab0li0kar1,pablikar
21645,pab0li0ku1,pabliku
21646,pab0li2sir0,pablisir
21647,pab0li0si0ti1,pablisiti
21648,pab2lum0,pablum
21649,pab0ri0ka1,pabrika
21650,pa2bu0,pabu
21652,pa0bur1,pabur
21654,pa0pa0bur1,papabur
21655,pur0pa0bur1,purpabur
21656,pa0bu0ri2ta0,paburita
21657,pa0bu0ri0tis2mu0,paburitismu
21658,pa0bu0ri2tu0,paburitu
21659,pad1,pad
21660,pad1,pad
21661,pa0da0yug2dug0,padayugdug
21662,pa2diŋ0,pading
21663,pi0na0di0ŋan1,pinadingan
21664,pa0dir1,padir
21665,pa2dir0,padir
21666,pa0dir1,padir
21667,pad2lak0,padlak
21668,pad2las0,padlas
21669,pad2pad0,padpad
21670,pad0pad1,padpad
21671,pad2ri0,padri
21672,pad1,padri
21674,pad0ri2nu0,padrinu
21676,pad2run0,padrun
21677,pad2run0,padrun
21678,pad0ya2ma0,padyama
21679,pag1,pag-
21680,pag1,pag
21681,pa0ga1,paga
21682,pa2ga0,paga
21683,pa2ga0,paga
21686,pa0ga2du0,pagadu
21689,pa0ga2dur0,pagadur
21690,pa2ga0,paga
21691,pa0ga0qa1,paga-a
21692,pa0ga0qan1,paga-an
21693,pa0ga0qi1,paga-i
21694,pa0gak2pak0,pagakpak
21695,pa2gal0,pagal
21696,pa0gal1,pagal
21697,pa0gan1,pagan
21698,pa2gan0,pagan
21699,pa0gaŋ1,pagang
21700,pa0ga2ŋun0,pagangun
21701,pa0gan2ti0,paganti
21702,pa0ga2nu0,paganu
21703,pa0ga0pak1,pagapak
21704,pa0ga0ri1,pagari
21705,pa2gas0,pagas
21706,pa0gat2pat0,pagatpat
21707,pa0ga0qun1,paga-un
21708,pa0gaw1,pagaw
21709,ka0pa2gaw0,kapagaw
21710,pa0ga2wun0,pagawun
21711,pa0ga2wal0,pagawal
21712,pa0gaw2paw0,pagawpaw
21713,pa0gaw0pa0wun1,pagawpawun
21714,pag2ba0,pagba
21715,pag2hid0,paghid
21716,pag2hut0,paghut
21717,pa2gi0,pagi
21718,pa0gi0yun1,pagiyun
21719,pag2kaq0,pagka-
21720,pag2kaq0,pagka-
21721,pag0ka0qa(1,pagka-a(←)
21722,pag2kaŋ0,pagkang
21723,pag2kut0,pagkut
21724,pag2pag0,pagpag
21725,pag2tuŋ0,pagtung
21726,pa0gu1,pagu
21727,pa2gu0,pagu
21728,pa0guq1,pagu
21729,pa2gud0,pagud
21730,pa0gud1,pagud
21731,pi0na2gud0,pinagud
21732,pag2qud0,pag-ud
21733,pa0gud2pud0,pagudpud
21734,pa0gu2ha0,paguha
21735,pag2quk0,pag-uk
21736,pag0qu0li2ŋun0,pag-ulingun
21737,pag0qu0maŋ2kun0,pag-umangkun
21739,pa0gu0pak1,pagupak
21740,pa0gu2rut0,pagurut
21741,pa0gut1,pagut
21742,pa0gut2put0,pagutput
21743,pag2ya0,pagya
21744,pag2yaq0,pagya
21745,pa2ha0,paha
21746,pa2hak0,pahak
21747,pa0hak1,pahak
21748,pa0ham2taŋ0,pahamtang
21749,pa0haŋ1,pahang
21750,pa2haŋ0,pahang
21751,pa2hat0,pahat
21752,paha0ta0nan0,pahatanan
21753,pa0haw1,pahaw
21754,pa0ha0win1,pahawin
21755,pa2hi0,pahi
21756,pa2hid0,pahid
21758,pa0hit1,pahit
21759,pa0ma2hid0,pamahid
21760,pa0hi0ran1,pahiran
21761,pa0hi0ra2nan0,pahiranan
21763,pa0hi0maŋ2nuq0,pahimangnu
21764,pa0hi0mu0lus1,pahimulus
21765,pa0hi0mus1,pahimus
21766,pa0hi2na0,pahina
21767,pa0hi2na0,pahina
21768,pa0hi0na2hin0,pahinahin
21769,pa0hi0nan2ti0,pahinanti
21770,pa0hi0nar1,pahinar
21771,pa0hi0na0dur1,pahinadur
21772,pa0hi0na0du2ra0,pahinadura
21773,pa0hit1,pahit
21774,pa0ma0hit1,pamahit
21775,pi0na0hi0tan1,pinahitan
21776,pa0hi0yum1,pahiyum
21777,pa2huq0,pahu
21778,pa0hug0pa0hug1,pahugpahug
21779,pa0hu2liq0,pahuli
21780,pa0huŋ1,pahung
21781,pa0hun0pa2hun0,pahunpahun
21782,pa0ma0hun0pa2hun0,pamahunpahun
21783,pa0hut1,pahut
21784,pa0hut0pa0hut1,pahutpahut
21785,pa0huy1,pahuy
21786,pa2qig0,paig
21787,pa0qig1,paig
21788,pi0na2qig0,pinaig
21789,pa0qi0gun1,paigun
21790,pa0qi2lub0,pailub
21791,ma0pa0qi0lu0bun1,mapailubun
21792,pa0qis1,pais
21793,pi0na0qi0san1,pinaisan
21794,pa0qi0sa2nu0,paisanu
21795,pa0qit1,pait
21796,pa0qi2tan0,paitan
21797,pa0pa2qit0,papait
21798,pak1,pak
21799,pa0ka1,paka
21800,pa2ka0,paka
21801,pa0kaq1,paka
21802,pa2kaq0,paka
21804,pa0kaq1,paka-
21805,pa2kal0,pakal
21806,pa0kaŋ1,pakang
21807,pa2kaŋ0,pakang
21808,hi0ma2kaŋ0,himakang
21809,pa0kaŋ1,pakang
21810,pak2qap0,pak-ap
21811,pa2kas0,pakas
21812,pi0na2kas0,pinakas
21813,pa0kat1,pakat
21814,pa0kaw1,pakaw
21815,pa2kaw0,pakaw
21816,pa2kaw0,pakaw
21817,pak2dul0,pakdul
21818,pak2gaŋ0,pakgang
21819,pak2gaŋ0,pakgang
21820,pak2gut0,pakgut
21821,pak2gut0,pakgut
21822,pak2ha0,pakha
21823,pa0kiq1,paki-
21824,pa2ki0,paki
21825,pa0kiq1,paki
21826,pa0kiq1,paki
21827,pa0ki2but0,pakibut
21828,pa2kid0,pakids
21829,pa0kig1,pakig-(←)
21830,pa0kig2qan0,pakig-an(←)
21831,pa0kig2qi0,pakig-i
21832,pak2qil0,pak-il
21833,pa2kiŋ0,paking
21834,pa0ki0ŋan1,pakingan
21835,pa2kiŋ0,paking
21836,pa2kit0,pakit
21842,pa0ki2ti0,pakiti
21843,pak2laŋ0,paklang
21844,pak2lay0,paklay
21845,pak2liq0,pakli
21846,pak2lid0,paklid
21847,pak2liŋ0,pakling
21848,pak2luy0,pakluy
21849,pak2nit0,paknit
21850,pak2pak0,pakpak
21851,pak0pa0kan1,pakpakan
21852,pak0pa2kun0,pakpakun
21853,pak0pa0kun1,pakpakun
21854,pak2pak0,pakpak
21855,qakshul0,pakshul
21856,pak2siq0,paksi
21857,pak2sit0,paksit
21858,pak2siw0,paksiw
21859,pak0si0yun1,paksiyun
21860,pak2sul0,paksul
21861,pak2sut0,paksut
21862,pak2taw0,paktaw
21863,pak2tu0,paktu
21865,pak2tul0,paktul
21866,pa0mak2tul0,pamaktul
21867,pa0ma0ma0tul1,pamamatul
21868,pa0ma0la0tul1,pamalatul
21869,pak0tu2ra0,paktura
21870,pa0ku1,paku
21871,pa0ku1,paku
21872,pa0kuq1,paku
21873,pa0kuq0pa2kuq0,pakupaku
21874,pa0ma0kuq1,pamaku
21875,pak2qan0,pak-an
21876,pa2kuq0,paku
21877,pa0kug1,pakug
21878,pa0kug0pa2kug0,pakugpakug
21879,pa0kul1,pakul
21880,pa2kul0,pakul
21881,pa0ku2ma0,pakuma
21882,pa0kuŋ1,pakung
21883,pa0ku0pak1,pakupak
21884,pa2kut0,pakut
21885,pa0kut1,pakut
21886,ka0pa2kut0,kapakut
21887,pa2kut0,pakut
21888,pak2wan0,pakwan
21889,pak2yas0,pakyas
21890,ka0pak0ya0san1,kapakyasan
21891,pak2yaw0,pakyaw
21892,ma0ma0mak2yaw0,mamamakyaw
21893,ma0mak0ya2wan0,mamakyawan
21894,pal1,pal
21895,pal1,pal
21896,pa0la1,pala
21897,pa2la0,pala
21898,pa0la0pa2la0,palapala
21899,pa2la0,pala
21900,pa0la1,pala
21901,pa2la0,pala
21902,pa2laq0,pala
21903,pa0la0qan1,palaan
21904,pi0na0la0qan1,pinalaan
21905,pi0nad2qan0,pinad-an
21906,pa2laq0,pala
21907,pa0la2bad0,palabad
21908,pa0la0ba0ŋa2han0,palabangahan
21909,pa0la0baŋ2han0,palabanghan
21910,pa0lab2ra0,palabra
21912,pa0lab2ras0,palabras
21913,pa0la2bu0,palabu
21914,pa2lad0,palad
21918,pa0lad1,palad
21919,pa0lad0pa0lad1,paladpalad
21920,pa0nim0pa2lad0,panimpalad
21921,hi0ma2lad0,himalad
21922,paŋ0hi0ma2lad0,panghimalad
21923,maŋ0hi0hi0ma0lad1,manghihimalad
21924,pa0la2ran0,palaran
21925,ka0pa0la2ran0,kapalaran
21926,pa0la2run0,palarun
21927,pa0lad2yaw0,paladyaw
21928,pa0lag1,palag
21929,hi0pa2lag0,hipalag
21930,pa0lag2pag0,palagpag
21931,pa0lag2pag0,palagpag
21932,pa0la0gu0pak1,palagupak
21933,pa0la0hu2ta0,palahuta
21934,pal2qak0,pal-ak
21935,pa0la0kaq1,palaka
21936,pa0la0ka2ya0,palakaya
21937,pa0la0ki2ru0,palakiru
21938,pa0lak2pak0,palakpak
21939,pa0lak0pa0lak1,palakpalak
21940,pa0la0kul1,palakul
21941,pa0la2kul0,palakul
21942,pa0la0ku2lun0,palakulun
21944,pa0la0ku0pak1,palakupak
21945,pa0lam2ban0,palamban
21946,pa0la0miŋ2ku0,palamingku
21947,pa0la0nas1,palanas
21948,pa0lan2duŋ0,palandung
21949,pa0laŋ2gaq0,palangga
21950,ma0pi0na0laŋ0ga0qun1,mapinalanggaun
21951,pi0na0laŋ2gaq0,pinalangga
21952,pa0laŋ0ga2na0,palanggana
21953,laŋ0ga0ni2ta0,plangganita
21954,pa0laŋ2giŋ0,palangging
21955,pa0laŋ0giŋ2giŋ0,palanggingging
21956,pa0laŋ2ka0,palangka
21957,pa0laŋ2ka0,palangka
21958,pa0laŋ2kiq0,palangki
21959,pa0laŋ2ri0,palangri
21960,pa0lan2hay0,palanhay
21961,pa0lan2sa0,palansa
21962,pi0na0lan2sa0,pinalansa
21963,pa0lan2tig0,palantig
21964,pa0lan0ti2gun0,palantigun
21965,pa0laq2paq0,palapa
21966,pa0la0pag1,palapag
21967,pa0la2pag0,palapag
21968,pa0la0pa2la0,palapala
21969,pa0laq0pa2laq0,palapala
21970,pa0laq0pa2laq0,palapala
21971,pa0la0ri2ti0,palariti
21972,pa2las0,palas
21973,pa0las1,palas
21974,pi0na0la0san1,pinalasan
21975,pa2las0,palas
21976,pa2las0,palas
21977,pa0la2san0,palasan
21978,pa0la0si2bu0,palasibu
21979,pa0las1,palastar
21980,pa0la2su0,palasu
21981,pa0las2yu0,palasyu
21982,pa0la0ta1,palata
21983,pa0la0tik1,palatik
21984,pa0la0ti2ru0,palatiru
21985,pa0lat2su0,palatsu
21986,pa0la2tu0,palatu
21987,pa0la0tun1,palatun
21988,pa0law1,palaw
21989,pa2law0,palaw
21990,pa0la0wan1,palawan
21991,pa0law2qa0,palaw-a
21992,pa0la2wir0,palawir
21993,pa0ma0la2wir0,pamalawir
21994,pa0lay2pay0,palaypay
21995,pa0lay0pa0yan1,palaypayan
21996,pal0ba0ŋa2qan0,palbangaan
21997,pal0ba0ŋa2han0,palbangahan
21998,pal2da0,palda
22000,pal0di2yas0,paldiyas
22001,pal2du0,paldu
22002,pi0nal2du0,pinaldu
22003,pal2hi0,palhi
22004,pal2hug0,palhug
22005,pa0liq1,pali
22006,pa0liq1,pali
22007,pa0li0qas1,palias
22008,pa0li2qas0,palias
22009,pa0li0qa0sun1,paliasun
22010,pa0lib2kas0,palibkas
22011,pa0lid1,palid
22012,pa0lid1,palid
22013,pa2lid0,palid
22015,pa2lid0,palid
22017,pa0lid1,palid
22018,pa0lid0pa2lid0,palidpalid
22019,pa0lid2pid0,palidpid
22020,pa0li2han0,palihan
22021,pa0li0ha2ru0,paliharu
22022,pa0li2hug0,palihug
22023,pa0li0ki2ru0,palikiru
22025,pa0li0naq1,palina
22026,pa0li2naq0,palina
22027,pa0liŋ1,paling
22028,pa0liŋ0pa0liŋ1,palingpaling
22029,pa0liq2piq0,palipi
22030,pa0lin0pi0nun1,palinpinun
22031,pa0lis1,palis
22032,pa2lis0,palis
22033,pa0lis2pis0,palispis
22034,pi0na0lis2pis0,pinalispis
22035,pa0lit1,palit
22037,bu0ru2ka0,buruka
22039,pa2lit0,palit
22040,hi0ma2lit0,himalit
22041,hi0ma0li0tan1,himalitan
22042,hi0ma0li2tan0,himalitan
22043,pa0li2ta0,palita
22044,pa0li0ta0du1,palitadu
22045,pa0li0taw1,palitaw
22046,pa0li2taw0,palitaw
22047,pa0li2tu0,palitu
22048,pa0ma0li2tu0,pamalitu
22049,pa0li2tu0,palitu
22050,pa0li0ya1,paliya
22051,pa0li2ya0,paliya
22052,pa0li0yar1,paliyar
22053,pal0ya2du0,palyadu
22054,pal0ya2wu0,palyawu
22055,pa0li0yu1,paliyu
22056,pa0li2yu0,paliyu
22057,pal2ku0,palku
22058,pal0ku0pal2ku0,palkupalku
22059,pal2ma0,palma
22061,pal0mi2ra0,palmira
22062,pal0mi2ta0,palmita
22063,pal2mu0,palmu
22064,pal2mug0,palmug
22065,pal2pag0,palpag
22066,pal0pa0gu1,palpagu
22067,pal2pal0,palpal
22068,pal0pa0lun1,palpalun
22069,pal0pa0ra1,palpara
22070,pal0si0pi0kar1,palsipikar
22071,pal0si0pi0ka2du0,palsipikadu
22072,pal0si0pi0ka0si0yun1,palsipikasiyun
22073,pal2su0,palsu
22074,pal2ta0,palta
22076,hi0mal2ta0,himalta
22077,pal2tik0,paltik
22078,pa0mal2tik0,pamaltik
22079,pal2tus0,paltus
22080,pa0lu1,palu
22081,pa2lu0,palu
22084,pa0lu0pa2lu0,palupalu
22085,pa0luq1,palu
22086,hi0ma0luq1,himalu
22087,pa2luq0,palu
22088,pa0lu0qap1,paluap
22089,pa2lud0,palud
22090,pa0law2ran0,palawran
22091,pa0lug1,palug
22092,pa0lug1,palug
22093,pa0lu0mar1,palumar
22094,pa0luŋ1,palung
22095,pa0luŋ1,palung
22096,pa0ma2luŋ0,pamalung
22097,pi0na0ma2luŋ0,pinamalung
22098,pa2luŋ0,palung
22100,pa0ma2luŋ0,pamalung
22101,pa0luŋ2puŋ0,palungpung
22102,pa0luŋ2puŋ0,palungpung
22103,pa0lup2hu0,paluphu
22104,pa0lu2rus0,palurus
22105,pa0lus1,palus
22106,pa0lus1,palus
22107,pa2lus0,palus
22108,pa2lus0,palus
22109,pa2lut0,palut
22111,pa0lut1,palut
22112,pa0lut2put0,palutput
22113,pa0luy1,paluy
22114,pal2wa0,palwa
22116,pa0mal2wa0,pamalwa
22117,pal0wa2hun0,palwahun
22118,pal2ya0,palya
22119,pal0ya2du0,palyadu
22120,pal0ya2wu0,palyawu
22121,pal2yu0,palyu
22122,pam1,pam-
22123,pa0ma2da0,pamada
22124,pa0ma0la2yi0,pamalayi
22125,pa0ma2luŋ0,pamalung
22126,pa0ma2qul0,pamaul
22127,pam2bul0,pambul
22128,pam2but0,pambut
